order_id,date_id,location_id,restaurant_id,food_id,price,rating,rating_count
60607,144,291,253,21264,187,4.4,745
60608,58,291,253,21265,250,4.4,624
60609,111,291,253,21266,291,4.6,10
60610,66,291,253,5082,275,4,240
60611,137,291,253,5080,253,4.3,74
60612,180,291,253,20374,275,3.3,50
60613,178,291,253,21267,275,4.6,85
60614,213,291,253,19778,275,4.2,131
60615,241,291,253,21268,302,3.9,67
60616,114,291,253,18726,275,4.1,193
60617,89,291,253,17051,242,4.6,322
60618,202,291,253,20970,176,4.1,26
60619,18,291,253,21269,264,4.5,5
60620,131,291,253,19201,148,4.4,93
60621,117,291,253,21270,187,2.9,8
60622,142,291,253,21271,159,4.4,422
60623,103,291,253,20967,159,4.5,705
60624,230,291,253,21272,121,4.1,26
60625,87,291,253,21273,159,4.7,211
60626,20,291,253,20972,181,4.5,479
60627,128,291,253,21274,137,4.4,90
60628,101,291,253,21275,85,4.3,359
60629,117,291,253,10919,198,4.3,608
60630,142,291,253,21276,187,4.4,745
60631,104,291,253,21277,291,4.6,10
60632,11,291,253,17792,330,3.5,25
60633,188,291,253,6575,352,4.2,114
60634,154,291,253,18077,390,4.9,8
60635,232,291,253,21278,330,5,35
60636,56,291,253,16306,390,4.3,70
60637,92,291,253,21279,341,4.4,1
60638,104,291,253,21280,390,3.7,43
60639,45,291,253,16360,242,2.7,24
60640,119,291,253,3124,242,5,11
60641,65,291,253,1476,242,3.9,2
60642,24,291,253,15720,35,4.7,25
60643,95,291,253,21281,136,4.6,16
60644,220,291,253,21282,109,4.7,48
60645,94,291,253,21283,60,4.5,108
60646,149,291,253,21284,78,4.4,84
60647,221,291,253,21285,210,4.4,0
60648,71,291,253,21286,210,4.4,0
60649,192,291,253,18096,396,4.3,258
60650,98,291,253,21287,330,4,239
60651,74,291,253,18877,330,4.8,30
60652,52,291,253,21288,418,3.4,16
60653,93,291,253,21289,360,4.3,18
60654,5,291,253,21290,275,4.5,116
60655,80,291,253,21291,220,4.4,0
60656,225,291,253,21292,99,4.5,106
60657,222,291,253,21293,104,3.8,81
60658,172,291,253,21294,121,4.3,81
60659,159,291,253,12549,33,4.2,206
60660,45,291,253,11072,66,4.6,8
60661,147,291,253,3118,49,4.5,10
60662,243,291,253,16257,104,4.9,13
60663,183,291,253,3116,104,4.3,12
60664,122,291,253,21295,104,4.7,5
60665,238,291,253,11078,77,4.3,27
60666,63,291,253,3110,99,4.2,149
60667,158,291,253,15698,104,4.6,29
60668,133,291,253,21296,104,5,5
60669,137,291,253,16342,121,4.6,60
60670,145,291,253,21297,99,4.9,11
60671,51,291,253,17978,85,4.6,63
60672,34,291,253,21298,99,4.6,14
60673,129,291,253,21299,269,4,5
60674,49,291,253,21300,24,4.4,116
60675,50,291,253,21301,30,4.2,1
60676,52,291,253,21302,30,4.4,10
60677,242,291,253,21303,44,4.4,27
60678,212,326,109,9895,155,4.6,2
60679,149,326,109,9896,205,3.8,1
60680,72,326,109,9897,229,4.2,1
60681,206,326,109,9898,249,4.8,12
60682,238,326,109,9899,309,3.1,12
60683,36,326,109,9900,239,4.8,1
60684,10,326,109,9901,294,4.3,7
60685,56,326,109,9902,274,4.7,9
60686,168,326,109,9903,255,4.1,8
60687,134,326,109,9904,235,4.7,3
60688,19,326,109,9905,259,4.3,6
60689,164,326,109,9906,219,4.6,192
60690,165,326,109,9907,169,4.7,103
60691,39,326,109,9908,179,4.9,1
60692,223,326,109,9909,308,4.7,2
60693,42,326,109,9910,318,5,17
60694,11,326,109,9911,328,4.8,7
60695,111,326,109,9912,358,4,22
60696,194,326,109,9914,358,4.9,25
60697,177,326,109,10632,308,4.1,2
60698,123,325,25,1716,179,4.4,0
60699,173,325,25,1714,324,3.7,7
60700,163,325,25,1715,364,4.8,3
60701,82,325,25,1712,229,4.3,45
60702,221,325,25,1713,275,3.9,21
60703,141,325,25,1717,3.81,4.2,28
60704,209,325,25,1720,374,4.2,2
60705,230,325,25,1719,334,4.2,9
60706,5,325,25,1718,295,4.5,20
60707,13,325,25,1723,369,4.1,5
60708,70,325,25,1721,435,5,1
60709,180,325,25,1724,36,3.4,3
60710,37,325,25,1722,415,4.7,3
60711,131,325,25,9846,228,3.8,19
60712,103,325,25,1728,268,4.2,53
60713,234,325,25,1726,328,4.1,3
60714,147,325,25,9847,268,4.6,12
60715,230,325,25,9848,308,5,5
60716,180,325,25,1730,308,4.3,10
60717,75,325,25,1731,328,4.4,0
60718,198,328,41,3544,189,4.3,6
60719,27,328,41,3545,279,4.4,0
60720,27,328,41,3546,249,4.4,0
60721,28,328,41,3547,279,4.4,0
60722,128,328,41,13612,269,4.4,0
60723,5,328,41,13613,259,4.4,0
60724,127,328,41,13614,259,4.4,0
60725,238,328,41,13615,239,4.8,2
60726,16,328,41,13616,249,4.5,30
60727,86,328,41,5108,209,4.9,2
60728,146,328,41,5109,198,4.8,2
60729,36,328,41,13617,259,4.4,0
60730,205,328,41,13618,279,4.4,0
60731,144,328,41,3554,239,4.5,1
60732,109,328,41,3555,89,4.8,9
60733,151,328,41,3556,299,4.4,0
60734,239,328,41,3557,579,4.4,0
60735,48,328,41,18262,269,4.4,0
60736,152,328,41,18263,259,4.2,5
60737,68,328,41,3560,159,4.4,0
60738,182,328,41,3564,189,4.3,6
60739,108,328,41,3565,279,4.4,0
60740,178,328,41,3566,249,4.4,0
60741,158,328,41,3567,279,4.4,0
60742,2,328,41,13619,269,4.4,0
60743,178,328,41,13620,259,4.4,0
60744,163,328,41,13621,259,4.4,0
60745,184,328,41,13622,239,4.8,2
60746,155,328,41,13623,249,4.5,30
60747,210,328,41,5113,209,4.9,2
60748,23,328,41,5114,198,4.8,2
60749,63,328,41,13624,259,4.4,0
60750,12,328,41,13625,279,4.4,0
60751,4,328,41,3574,239,4.5,1
60752,226,328,41,3575,89,4.8,9
60753,24,328,41,3576,299,4.4,0
60754,178,328,41,3577,579,4.4,0
60755,228,328,41,13626,269,4.4,0
60756,142,328,41,13627,259,4.2,5
60757,62,328,41,3580,159,4.4,0
60758,4,328,41,13628,259,4.4,0
60759,4,328,41,13629,239,4.8,9
60760,193,328,41,13630,239,4.1,8
60761,125,328,41,3583,149,4.6,34
60762,211,328,41,3584,198,3.8,7
60763,108,328,41,5118,198,4.4,0
60764,66,328,41,5119,209,4.8,7
60765,52,328,41,3585,129,4.8,82
60766,211,328,41,13631,249,4.5,30
60767,119,328,41,13632,239,3.6,5
60768,221,328,41,13633,279,3.8,1
60769,235,328,41,13634,259,4.4,0
60770,46,328,41,3588,209,4.4,21
60771,41,328,41,3589,199,4.1,5
60772,171,328,41,3590,259,4.7,1
60773,219,328,41,3591,289,4.4,0
60774,68,328,41,3592,329,4.4,0
60775,129,328,41,3593,239,4.8,2
60776,154,328,41,5122,359,4.4,0
60777,1,328,41,3594,249,5,2
60778,40,328,41,3595,189,4.3,6
60779,139,328,41,3596,219,4.4,0
60780,215,328,41,3597,279,3.6,1
60781,230,328,41,3598,249,4.4,0
60782,100,328,41,3599,279,4.4,0
60783,187,328,41,3600,229,4.4,0
60784,228,328,41,3601,249,4.4,0
60785,93,328,41,3602,279,4.4,0
60786,80,328,41,3603,299,4.4,0
60787,43,328,41,3604,299,4.4,0
60788,31,328,41,3605,419,4.4,0
60789,135,328,41,3606,299,4.4,0
60790,99,328,41,3607,579,4.4,0
60791,179,328,41,3608,299,4.4,0
60792,211,328,41,3609,419,4.4,0
60793,213,328,41,3610,299,4.4,0
60794,59,328,41,3611,319,5,3
60795,134,328,41,3612,319,4.5,48
60796,133,328,41,3613,329,5,3
60797,242,328,41,10930,369,3.5,2
60798,139,328,41,10931,389,3.7,6
60799,109,328,41,3616,299,4.9,33
60800,9,328,41,3617,359,4.8,6
60801,154,328,41,3618,309,4.2,13
60802,148,328,41,3619,389,4.4,0
60803,47,328,41,3620,439,3.6,3
60804,3,328,41,3621,239,5,3
60805,65,328,41,3622,249,5,2
60806,187,328,41,3623,319,5,1
60807,64,328,41,3624,409,4.8,1
60808,143,328,41,3625,229,4.8,7
60809,81,328,41,3626,309,4,1
60810,239,328,41,3627,429,4.9,2
60811,64,328,41,3628,579,4.4,0
60812,71,328,41,3629,319,4.4,0
60813,144,328,41,3630,149,4.7,65
60814,144,328,41,3631,125,4.4,0
60815,13,328,41,3632,99,4.4,37
60816,228,328,41,3633,129,4.2,7
60817,159,328,41,3634,169,4.4,0
60818,2,328,41,3635,329,5,3
60819,108,328,41,3636,109,4.6,152
60820,206,328,41,3637,155,4.7,19
60821,138,328,41,3638,239,4.6,24
60822,237,328,41,3639,159,4.4,0
60823,226,328,41,3640,165,4.4,0
60824,42,328,41,10932,189,4.6,118
60825,91,328,41,10933,189,4.4,78
60826,114,328,41,10934,179,4.6,58
60827,45,328,41,10935,209,4.7,23
60828,196,328,41,10936,209,3.6,13
60829,30,328,41,10937,179,4.4,26
60830,218,328,41,10938,289,4,1
60831,31,328,41,10939,259,3.3,5
60832,36,328,41,10940,269,2.5,4
60833,164,328,41,10941,279,4.3,4
60834,192,328,41,1446,109,4.9,7
60835,237,328,41,1445,109,4.6,7
60836,215,328,41,780,99,4.8,47
60837,142,328,41,1785,179,3.7,60
60838,122,328,41,1786,199,5,13
60839,59,328,41,1442,199,4.8,2
60840,206,328,41,1789,129,5,5
60841,61,328,41,1440,99,4.6,3
60842,143,328,41,2738,99,5,4
60843,61,328,41,2737,99,5,3
60844,205,328,41,2735,99,4.8,1
60845,61,328,41,2736,99,4.8,1
60846,165,328,41,3651,99,4.7,1
60847,52,328,41,11815,99,4.4,0
60848,173,328,41,3652,199,4.1,2
60849,209,328,41,3653,179,4.4,0
60850,202,328,41,4712,199,3.4,2
60851,144,328,41,3654,189,5,1
60852,160,328,41,3655,189,4.4,0
60853,153,328,41,3656,169,4.4,0
60854,182,328,41,3657,165,4.4,0
60855,55,328,41,3658,109,4.4,1
60856,91,328,41,3659,125,4.4,0
60857,25,328,41,3660,155,4.4,0
60858,228,328,41,3661,209,4.4,0
60859,115,328,41,3662,199,4.4,0
60860,63,328,41,3663,199,4.4,0
60861,195,328,41,4713,49,4.4,0
60862,102,328,41,3664,199,4.7,1
60863,30,328,41,3665,199,4.4,0
60864,79,328,41,3666,199,4.4,0
60865,84,328,41,3667,199,4.4,0
60866,81,328,41,3668,199,4.4,0
60867,4,328,41,3669,199,4.4,0
60868,62,328,41,3670,199,4.4,0
60869,120,329,14,5224,599,4.4,0
60870,55,329,14,5225,419,4.4,0
60871,38,329,14,5226,499,4.4,0
60872,24,329,14,5227,419,4.4,0
60873,53,329,14,5228,589,4.4,0
60874,111,329,14,5229,899,5,1
60875,132,329,14,5230,339.05,4.4,0
60876,197,329,14,5231,666,4.4,0
60877,114,329,14,5232,599,4.1,1
60878,130,329,14,803,168.57,4.6,7
60879,179,329,14,802,139,4.3,7
60880,48,329,14,5233,379.05,4.4,0
60881,75,329,14,5234,479.05,4.4,0
60882,65,329,14,799,139,3.9,6
60883,109,329,14,800,139,4.6,6
60884,243,329,14,798,139,4.3,2
60885,160,329,14,801,139,4.2,1
60886,213,329,14,791,569,4.4,0
60887,56,329,14,792,419,4.4,0
60888,224,329,14,793,319,4.7,1
60889,126,329,14,5235,599,4.4,0
60890,18,329,14,5236,419,4.4,0
60891,148,329,14,5237,499,4.4,0
60892,237,329,14,5238,419,4.4,0
60893,137,329,14,5239,589,4.4,0
60894,133,329,14,5240,899,5,1
60895,28,329,14,5241,339.05,4.4,0
60896,114,329,14,5242,666,4.4,0
60897,90,329,14,5243,599,4.1,1
60898,109,329,14,5244,168.57,4.6,7
60899,32,329,14,5245,139,4.3,7
60900,214,329,14,5246,379.05,4.4,0
60901,193,329,14,5247,479.05,4.4,0
60902,175,329,14,5248,139,3.9,6
60903,223,329,14,5249,139,4.6,6
60904,144,329,14,5250,139,4.3,2
60905,66,329,14,5251,139,4.2,1
60906,161,329,14,5252,569,4.4,0
60907,216,329,14,5253,419,4.4,0
60908,133,329,14,5254,319,4.7,1
60909,211,329,14,5255,419,4.4,0
60910,16,329,14,5256,299,4.3,1
60911,7,329,14,5257,319,4.6,1
60912,89,329,14,5258,419,3.1,3
60913,215,329,14,5259,429,4.3,1
60914,17,329,14,5260,316,4.3,1
60915,179,329,14,5261,499,4.4,0
60916,121,329,14,5262,679,4.4,0
60917,169,329,14,5263,259,5,3
60918,35,329,14,5264,328.57,4.4,0
60919,172,329,14,5265,169,4.4,0
60920,234,329,14,5266,269,4.4,0
60921,1,329,14,5267,309,4.4,0
60922,126,329,14,5271,388.57,4.4,0
60923,178,329,14,5270,229.52,4.4,7
60924,28,329,14,5269,448.57,4.4,0
60925,43,329,14,5273,339.05,4.4,0
60926,180,329,14,5268,219.05,4.6,6
60927,166,329,14,5272,469,4.4,0
60928,49,329,14,5285,249,4.7,5
60929,160,329,14,5274,409,4.1,2
60930,108,329,14,5275,548.57,4.8,6
60931,101,329,14,5278,239.05,4.4,0
60932,188,329,14,5279,307.62,4.4,0
60933,241,329,14,5276,368.57,4.2,8
60934,188,329,14,5277,234.29,4.2,1
60935,182,329,14,5287,243.81,4.5,1
60936,9,329,14,5280,223.81,4.7,1
60937,207,329,14,5283,228.57,4.1,9
60938,176,329,14,5281,208.57,3.8,18
60939,214,329,14,5282,199.05,4.9,6
60940,164,329,14,5284,219.05,2.8,11
60941,60,329,14,5286,299.05,4.2,1
60942,35,329,14,5288,399,4,1
60943,237,329,14,14375,399,3.6,6
60944,108,329,14,5289,399,4.5,2
60945,240,329,14,5290,399,4.1,1
60946,41,329,14,5291,399,4.4,0
60947,55,329,14,5294,599,4.4,0
60948,1,329,14,5292,659.05,4.4,0
60949,3,329,14,5293,528.57,3.8,5
60950,77,329,14,5297,548.57,5,3
60951,200,329,14,5295,968.57,4.4,0
60952,64,329,14,5298,379,4.4,0
60953,52,329,14,5296,319.05,4.2,12
60954,150,329,14,5299,468,4.4,0
60955,12,329,14,5300,458,4.4,0
60956,204,329,14,5301,557,4.4,0
60957,243,329,14,5302,687,4.4,0
60958,22,329,14,5303,648,4.4,0
60959,166,329,14,5304,629.2,4.4,0
60960,119,329,14,5305,279,4.4,0
60961,152,329,14,5310,580,4.4,0
60962,72,329,14,5309,599.05,4.9,6
60963,171,329,14,5312,519,4.4,0
60964,76,329,14,5311,528.57,4.7,1
60965,192,329,14,5314,342.87,4.4,0
60966,68,329,14,5313,399.05,3,3
60967,98,329,14,5315,299.05,4.4,0
60968,151,329,14,5316,328.57,5,3
60969,107,329,14,5317,288.57,4.4,0
60970,23,329,14,5318,579.05,4.3,2
60971,2,329,14,5319,748.57,4.2,12
60972,107,329,14,5320,828.57,4.1,1
60973,76,329,14,5321,799.05,4.5,2
60974,120,329,14,5322,748.57,2.4,3
60975,210,329,14,5327,229.52,3.5,3
60976,35,329,14,5328,229.52,4.2,4
60977,151,329,14,5329,229.52,3.9,4
60978,209,329,14,5330,199.05,4.5,1
60979,97,329,14,5331,139.05,4.4,0
60980,85,329,14,5332,799.05,4.4,0
60981,125,329,14,5333,639.05,4.4,0
60982,73,329,14,5334,448.57,4.7,4
60983,103,329,14,5335,229.52,5,4
60984,67,329,14,5336,184.76,4.7,33
60985,8,329,14,5337,119.05,5,4
60986,184,329,14,5338,1200,4.4,0
60987,120,329,14,5339,229,4.4,0
60988,224,329,14,5340,248.57,4.4,13
60989,90,329,14,5341,199.05,3.5,15
60990,122,329,14,5342,124.76,4.3,10
60991,242,329,14,5343,199.05,4.4,0
60992,154,329,14,5344,229.52,4.2,1
60993,108,329,14,5345,229.52,4.4,0
60994,111,329,14,5346,229.52,4.4,0
60995,45,329,14,5347,248.57,4.3,2
60996,79,329,14,5348,248.57,4.6,4
60997,127,329,14,5349,229.52,3.8,1
60998,49,329,14,5350,214.29,4.4,0
60999,159,329,14,5351,230.48,4.4,0
61000,34,329,14,5352,214.29,4.4,0
61001,136,329,14,5353,254.29,4.4,0
61002,162,329,14,5354,294.29,3.7,8
61003,6,329,14,5355,278.1,4.4,2
61004,59,329,14,5356,299.05,3,3
61005,139,329,14,5357,219.05,4.4,0
61006,55,329,14,5358,199.05,4.5,1
61007,206,329,14,5359,208.57,4.3,1
61008,85,329,14,5360,627.66,4.4,0
61009,47,329,14,5361,548.57,4.7,4
61010,167,329,14,5362,248.57,4.2,5
61011,52,329,14,5363,124.76,4.8,5
61012,101,329,14,5364,179.05,4.9,3
61013,241,329,14,5365,149,4.4,0
61014,12,329,14,5366,155.24,3.8,1
61015,209,329,14,5367,139.05,4.4,0
61016,224,329,14,5368,139.05,5,4
61017,79,329,14,5369,114.29,4.4,0
61018,88,329,14,5370,99.05,4.4,2
61019,16,329,14,5371,109.52,4.4,0
61020,216,329,14,5372,57.14,4.9,3
61021,69,329,14,5374,129,4.4,0
61022,225,329,14,5378,108.57,4.4,0
61023,127,329,14,5379,108.57,4.4,0
61024,116,329,14,5380,108.57,4.4,0
61025,177,329,14,5381,108.57,4.4,0
61026,108,329,14,5382,108.57,4.4,0
61027,56,329,14,5383,99,4.4,0
61028,188,329,14,5384,99,4.4,0
61029,208,329,14,5386,99,4.4,0
61030,58,329,14,5385,119.05,4.6,9
61031,43,329,14,5388,139.05,4.2,2
61032,207,329,14,5389,139.05,4.4,0
61033,55,329,14,5390,57.14,4.2,2
61034,2,329,14,5391,66.67,4.4,0
61035,158,329,14,5392,66.67,4.4,0
61036,110,329,14,5393,66.67,4.4,0
61037,210,329,14,5394,57.14,4.3,1
61038,95,329,14,5395,66.67,4.4,0
61039,167,330,10,548,169,4.1,53
61040,29,330,10,549,259,3.6,38
61041,47,330,10,550,319,3.8,45
61042,144,330,10,551,319,3.7,9
61043,162,330,10,552,379,3.9,56
61044,105,330,10,553,259,4.4,11
61045,163,330,10,554,379,4.6,5
61046,207,330,10,555,409,3.7,8
61047,25,330,10,556,409,4.2,2
61048,234,330,10,557,109,4.2,308
61049,113,330,10,558,169,4.6,41
61050,152,330,10,559,189,4.2,71
61051,111,330,10,560,159,2.5,3
61052,140,330,10,561,179,4.8,12
61053,22,330,10,562,199,4.6,11
61054,16,330,10,563,749,4.4,0
61055,220,330,10,564,199,3.8,1
61056,64,330,10,565,179,2,3
61057,119,330,10,566,109,3.8,26
61058,40,330,10,567,209,3.9,1
61059,106,330,10,568,219,3.3,7
61060,100,330,10,569,319,3.7,12
61061,51,330,10,570,319,4.3,1
61062,96,330,10,571,379,4.3,4
61063,142,330,10,572,379,4.7,3
61064,204,330,10,573,169,4.1,53
61065,16,330,10,574,219,3.7,45
61066,200,330,10,575,259,3.6,38
61067,1,330,10,576,259,3.8,10
61068,210,330,10,577,319,3.8,45
61069,185,330,10,578,319,3.7,9
61070,199,330,10,579,379,3.9,56
61071,98,330,10,580,169,4.1,276
61072,85,330,10,581,289,4.8,5
61073,40,330,10,582,319,3.5,5
61074,223,330,10,583,319,4.4,0
61075,220,330,10,584,409,4.4,0
61076,45,330,10,585,259,4.4,11
61077,17,330,10,586,379,4.6,5
61078,24,330,10,587,379,5,7
61079,66,330,10,588,379,2.4,3
61080,217,330,10,589,409,3.7,8
61081,84,330,10,590,409,4.1,1
61082,25,330,10,591,409,4.2,2
61083,11,330,10,592,749,4.4,0
61084,205,330,10,593,749,3.8,3
61085,229,330,10,594,749,3.9,1
61086,146,330,10,595,749,4.4,0
61087,116,330,10,596,849,4.4,0
61088,213,330,10,597,949,5,3
61089,121,330,10,601,129,4.4,0
61090,186,330,10,602,129,4.4,0
61091,80,330,10,603,109,4.4,0
61092,106,330,10,604,109,4.4,0
61093,61,330,10,605,109,4.4,0
61094,93,330,10,606,99,4.4,0
61095,14,330,10,607,99,4.4,0
61096,123,330,10,608,99,4.4,0
61097,42,330,10,609,199,3.8,1
61098,10,330,10,612,209,4.4,2
61099,150,330,10,611,189,4.5,14
61100,149,330,10,610,209,3.2,9
61101,150,330,10,614,169,4.1,14
61102,24,330,10,613,179,2,3
61103,217,330,10,615,189,2.9,3
61104,62,330,10,616,169,3.9,13
61105,112,330,10,618,229,3.2,1
61106,96,330,10,617,209,4,7
61107,16,330,10,619,649,4.5,2
61108,33,330,10,620,749,4.9,4
61109,199,330,10,621,159,3.8,79
61110,127,330,10,622,159,3.9,18
61111,217,330,10,623,119,4,97
61112,140,330,10,624,169,4.5,55
61113,73,330,10,625,169,3.4,19
61114,242,330,10,626,189,4,14
61115,41,330,10,627,109,3.7,9
61116,106,330,10,628,269,4.2,1
61117,190,330,10,629,219,4.5,2
61118,202,330,10,630,109,3.8,26
61119,155,330,10,631,209,3.9,1
61120,166,330,10,632,259,4.3,2
61121,72,330,10,633,119,5,10
61122,199,330,10,634,28.57,3.7,14
61123,142,330,10,635,28.57,3.4,13
61124,172,330,10,636,0.95,4.1,132
61125,138,330,10,637,30,3.5,7
61126,81,331,15,8960,215,4.4,0
61127,125,331,15,946,265,4.4,0
61128,204,331,15,947,245,4.4,0
61129,44,331,15,948,280,4.4,0
61130,23,331,15,949,245,4.4,0
61131,156,331,15,951,185,4.4,0
61132,187,331,15,950,185,4.4,0
61133,225,331,15,953,175,4.4,0
61134,77,331,15,954,185,4.4,0
61135,58,331,15,952,175,4.4,0
61136,229,331,15,955,155,4.4,0
61137,203,331,15,956,115,4.4,0
61138,29,331,15,957,115,4.4,0
61139,219,331,15,960,625,4.4,0
61140,150,331,15,959,375,4.4,0
61141,9,331,15,958,349,4.4,0
61142,198,331,15,962,525,4.4,0
61143,186,331,15,961,365,4.6,1
61144,100,331,15,963,365,4.8,1
61145,60,331,15,964,525,4.6,1
61146,224,332,100,9162,359,4.4,0
61147,38,332,100,9163,369,4.4,0
61148,186,332,100,9172,299,4.4,0
61149,214,332,100,9173,319,4.2,1
61150,212,332,100,9174,359,4.4,0
61151,88,332,100,9175,369,4.4,0
61152,68,332,100,12134,279,3.4,1
61153,65,332,100,12135,279,4.4,0
61154,210,332,100,12136,279,4.4,0
61155,8,332,100,12137,279,4.4,0
61156,101,332,100,9178,209,3.8,24
61157,56,332,100,9176,219,5,14
61158,71,332,100,9177,289,4.8,1
61159,237,332,100,9179,239,4.4,0
61160,223,332,100,9180,179,4.6,2
61161,27,332,100,9181,125,4.4,5
61162,127,332,100,9182,145,4.7,4
61163,219,332,100,9184,139,3.4,2
61164,143,332,100,9183,109,4.9,4
61165,13,332,100,9185,159,4.4,1
61166,111,332,100,9186,129,4.5,8
61167,103,332,100,9187,179,4.4,0
61168,225,332,100,9188,229,4.4,0
61169,47,332,100,9189,259,3.7,1
61170,114,332,100,9191,274,4.4,1
61171,217,332,100,9192,264,5,6
61172,147,332,100,9190,344,4.4,2
61173,118,332,100,9194,294,4.4,0
61174,145,332,100,9195,234,4.6,6
61175,93,332,100,9193,284,4.4,0
61176,96,332,100,9196,180,4.1,2
61177,203,332,100,9197,234,5,3
61178,129,332,100,9198,200,4.4,0
61179,138,332,100,9199,195,4.7,1
61180,65,332,100,9200,165,3.8,3
61181,28,332,100,9201,215,4.4,0
61182,87,332,100,9202,185,4.1,1
61183,225,332,100,9203,314,4.4,0
61184,108,332,100,9204,309,4.4,0
61185,199,332,100,9206,359,3.9,1
61186,202,332,100,9205,389,4.4,0
61187,51,332,100,9207,249,5,3
61188,6,332,100,9208,225,4.2,1
61189,151,332,100,9209,249,4.2,1
61190,227,332,100,9210,299,4.4,0
61191,18,332,100,9211,245,4.6,1
61192,95,332,100,9212,309,4.4,0
61193,192,332,100,9213,319,4.4,0
61194,189,332,100,9214,289,4,2
61195,178,332,100,9215,309,4.4,0
61196,55,332,100,9216,339,4.2,1
61197,32,332,100,9217,299,4.4,4
61198,195,332,100,9218,319,4.4,0
61199,22,332,100,9219,369,4.4,0
61200,218,332,100,9220,259,3.9,1
61201,210,332,100,9221,205,4.4,0
61202,105,332,100,9222,259,3.9,1
61203,170,332,100,9223,225,4.4,0
61204,1,332,100,9224,129,4.4,0
61205,88,332,100,10418,109,5,3
61206,3,332,100,9225,149,4.4,0
61207,243,332,100,9226,169,4.4,0
61208,48,332,100,9227,179,4.3,1
61209,136,332,100,9228,199,4,1
61210,58,332,100,9229,299,4.4,6
61211,49,332,100,9230,279,4,2
61212,235,332,100,10419,49,4.4,0
61213,16,332,100,10420,49,4.4,0
61214,190,332,100,10421,69,4.4,0
61215,91,332,100,10422,69,4.4,0
61216,108,332,100,10423,99,4.4,0
61217,59,332,100,10424,99,4.4,0
61218,7,332,100,10425,99,4.4,0
61219,72,332,100,10426,99,4.4,0
61220,89,332,100,10427,130,4.4,0
61221,129,332,100,10428,130,4.4,0
61222,241,332,100,10429,160,4.4,0
61223,8,332,100,10430,160,4.4,0
61224,137,332,100,9235,79,4.5,1
61225,100,332,100,9236,249,4.4,0
61226,154,332,100,9237,20,4.4,0
61227,12,332,100,9238,49,4.4,0
61228,89,332,100,9239,20,4.4,0
61229,118,332,100,9240,20,4.4,0
61230,135,332,100,9241,28.57,4.1,2
61231,84,332,100,9242,28.57,4.4,0
61232,183,332,100,9243,25,4.4,0
61233,233,330,23,1555,169,3.7,13
61234,77,330,23,1556,169,3.7,9
61235,186,330,23,1558,169,4.8,7
61236,101,330,23,1557,169,3.9,5
61237,156,330,23,1559,169,4.1,3
61238,59,330,23,1560,369,3.9,7
61239,205,330,23,1562,329,4.2,3
61240,229,330,23,1563,369,4.1,6
61241,37,330,23,1561,299,3.9,12
61242,36,330,23,1565,369,4.4,0
61243,109,330,23,1564,299,4.3,2
61244,179,330,23,1566,329,4.8,3
61245,13,330,23,1567,299,3.9,3
61246,25,330,23,1568,239,3.8,4
61247,225,330,23,1569,219,4.1,180
61248,176,330,23,1571,239,3.9,46
61249,99,330,23,1572,269,4.2,133
61250,70,330,23,1570,209,4.1,123
61251,59,330,23,1573,239,3.8,39
61252,171,330,23,1574,219,4.3,46
61253,67,330,56,4734,125,4.6,118
61254,155,330,56,4735,308,4,19
61255,24,330,56,4742,286,4.8,61
61256,8,330,56,4737,125,4.8,46
61257,102,330,56,4736,115,4.4,37
61258,36,330,56,4751,308,4,2
61259,141,330,56,4756,207,4.6,24
61260,159,330,56,4752,286,4.6,7
61261,157,330,56,4740,308,3.7,4
61262,80,330,56,4757,207,4.2,8
61263,176,330,56,4739,286,2.7,6
61264,39,330,56,4741,286,4.3,16
61265,220,330,56,4749,308,4.7,5
61266,204,330,56,4743,308,4.9,3
61267,128,330,56,4747,308,4,13
61268,115,330,56,4759,308,5,4
61269,119,330,56,4750,286,4.4,0
61270,210,330,56,4762,255,4.7,1
61271,44,330,56,4746,207,4.5,19
61272,121,330,56,4745,308,3.6,1
61273,127,330,56,4748,308,5,4
61274,98,330,56,4753,308,4.4,0
61275,109,330,56,4738,308,4.4,0
61276,77,330,56,4764,286,4.8,6
61277,183,330,56,4763,286,4.4,0
61278,29,330,56,4760,308,4.4,0
61279,114,330,56,4744,207,4.4,0
61280,204,330,56,4765,207,4.9,32
61281,168,330,56,4755,308,4.3,1
61282,216,330,56,4754,308,4.4,0
61283,220,330,56,4758,308,4.4,0
61284,217,330,56,4761,308,4.4,0
61285,60,330,56,4766,207,4.4,0
61286,170,332,25,1712,229,4.3,12
61287,136,332,25,1715,364,4.8,4
61288,65,332,25,1714,324,3.8,3
61289,150,332,25,1713,275,4,5
61290,14,332,25,1717,3.81,3.5,2
61291,147,332,25,1716,179,4.4,0
61292,43,332,25,1718,295,4.8,5
61293,227,332,25,1720,374,4.4,0
61294,93,332,25,1719,334,4.4,0
61295,240,332,25,1721,435,4.4,0
61296,190,332,25,1722,415,4.4,0
61297,120,332,25,1723,369,4.4,0
61298,42,332,25,1724,36,4.4,0
61299,180,332,25,1727,408,4.4,0
61300,37,332,25,1726,328,4.3,1
61301,43,332,25,1725,368,4.4,0
61302,60,332,25,1729,368,4.4,0
61303,181,332,25,4119,348,4.4,0
61304,37,332,25,1731,328,4.4,0
61305,52,332,25,1730,308,4.4,0
